eventId,userId,hintType,eventType,action,modalType,challengeId,exerciseId,exerciseIndex,attemptNumber,timestamp
E1VaPZHFaF1iMPIsYTJK,qzojRqsLMoOzMSHIXQBRpO88XHe2,visual,ui,modal_open,visual,challenge-02,,,,16:14:00
E1iiosgc6RoMJd8R6bgz,Dl0ZIjg4eeSY1D61HxP65lI1oAt1,visual,ui,modal_open,visual,challenge-03,,,,05:52:44
E7lFbOcvWDNUe6158CU3,DDr9mZFMKqSFTOCMUQvS8x3Ygqo2,aural,hint,aural_used,,challenge-03,,,,04:39:56
E8myNUnfqcaiy0t6i8jA,xEkKHdd47FZqmkFKzJVk1CzCq403,visual,ui,modal_open,visual,challenge-03,,,,03:52:29
E8qQ5cYVlBoeyIVDfCug,QrjvafGaGDZUSx9UvBf14fNUUaB2,aural,hint,aural_used,,challenge-04,,,,01:15:06
E9lXtmIc7wdMqTXPwwAO,DnkAenl2GEbhjW7EyPYXMDGeFdY2,reading,ui,modal_open,read,challenge-04,,,,07:08:03
EB91NCx6ml03zZDl73Sz,DhvB1KLxiKagpJM37GysIgJGSs62,visual,ui,modal_open,visual,challenge-03,,,,20:27:30
EFyZDRYoH32hyYPKa62h,aY4lyHzHIqgt6Yl3TH4MZfv0jyD2,reading,ui,modal_open,read,challenge-01,,,,16:36:02
EGNs4BBFItJCrcG6hkTx,DDr9mZFMKqSFTOCMUQvS8x3Ygqo2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,04:46:08
EI1zsb2mUV2lZ4afNqve,Xz6wsw1XsxTP86aTTL7fwCngNwZ2,aural,hint,aural_used,,challenge-01,,,,08:41:43
EIu0ST4jFuBWo7z9SCke,GdnIy8sWnnSCctzcmgY42n9TZbS2,reading,ui,modal_open,read,challenge-01,,,,15:46:34
EJJTSX13YCWKKVb1Y9U1,M8IOfNHJ3DPsU6GBcaI1irL29S13,reading,ui,modal_open,read,challenge-03,,,,05:04:12
EKfqVI8zidyzNS0ryxHy,3G6BJXsNtLMwhBlO6RVMz10jYLt1,aural,hint,aural_used,,challenge-03,,,,19:58:33
EPCiA3N0VDcCxLCNtn1l,gf9guM95zAPjbbs3GPG9JRSNE6r1,reading,ui,modal_open,read,challenge-02,,,,17:28:18
EV6T1G1dCNSSoH9zXYGg,Qtkcm5n0AJVlwEIB4F3Svphn2ei2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,15:19:16
EXOlpfzOYhmmHE8xZjxO,0FmhNnLbjLbHtxcxbee1Oz3lCSA2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,07:00:56
EXti7HkqOXimKB9xboGP,8X1U7kLmdWT6AlLSHuIDOxCHoLG3,aural,hint,aural_used,,challenge-01,,,,08:21:09
EfCR3nxxvvF03M4W5h45,QAW05v6wWoebyUXateuZ6tTaLNW2,aural,hint,aural_used,,challenge-02,,,,14:23:35
EgfO4tqKNA9uTT3Mw2G7,WP48uTt2y0QwBFNxuNogU7hfn0s1,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,04:30:02
EiXn8AsC8WSVnXlPIVBy,DnkAenl2GEbhjW7EyPYXMDGeFdY2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-3,2.0,1.0,07:27:07
EnWGosCMFMfBq4jLrB7p,WP48uTt2y0QwBFNxuNogU7hfn0s1,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-3,2.0,1.0,04:30:56
ErHzDQ81TkUHqifDpWiQ,4ymQ69qFixb38txdo6V1AMYF5dJ2,reading,ui,modal_open,read,challenge-02,,,,12:01:42
EsIflm7uKzBzMt9xcwgN,vMrq1v3u5kRUdV0FafGqniVR0Hq1,reading,ui,modal_open,read,challenge-03,,,,15:19:57
EuI89gwNbsOmhFCFDUEt,EduFuSCFqHgn1bYFL9sG2tKYl3P2,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-1,0.0,1.0,07:32:42
EuKl2BmO8pdoz4fN0tae,hWXtFxXLsWWxWNoDTFWRGW0Uzcg1,reading,ui,modal_open,read,challenge-03,,,,07:28:30
EwyJPineLqaEkDYiIfLH,Ow1hVmRhyfcBf4b5wYZB4WhhPe42,aural,hint,aural_used,,challenge-03,,,,14:58:53
F0WzYlDzKIogDgZbSd7R,EduFuSCFqHgn1bYFL9sG2tKYl3P2,reading,ui,modal_open,read,challenge-04,,,,10:00:18
F2ozriGx7phJ6GA0et1X,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,visual,ui,modal_open,visual,challenge-02,,,,12:26:13
F3bekluJtMWMhcAjLCnX,0FmhNnLbjLbHtxcxbee1Oz3lCSA2,reading,ui,modal_open,read,challenge-03,,,,07:00:33
F5Icdoim8leBjMnM5JAJ,eJ9UGbw7ssedUP4iAbhbCoTex9D2,visual,ui,modal_open,visual,challenge-03,,,,13:11:39
F5xF8uHdhKnl9EN1n1WR,xEkKHdd47FZqmkFKzJVk1CzCq403,visual,ui,modal_open,visual,challenge-03,,,,03:54:11
F7j5xZuzehs9eUuVKWD7,EduFuSCFqHgn1bYFL9sG2tKYl3P2,reading,ui,modal_open,read,challenge-02,,,,07:01:18
F94dC9j47ESfB8KeTgxO,4ymQ69qFixb38txdo6V1AMYF5dJ2,reading,ui,modal_open,read,challenge-03,,,,12:16:32
FA6fqg8nD8MbqqsW1XBW,uMa0S9MSNXdYssSGFXZ5Je33hJy2,visual,ui,modal_open,visual,challenge-01,,,,09:33:29
FChgRwHD3rXqiPL9NuBG,IAOBo05QtbcZVx1VVXESn3E77pb2,reading,ui,modal_open,read,challenge-04,,,,16:31:56
FDAbqA4gBCuKaROh9QxX,6ykimlNvkkNuzvQM4EsYRxjKG6C3,visual,ui,modal_open,visual,challenge-03,,,,19:33:41
FDc9ExcDbRBYwNkGyDxP,0yT1bFDndvO7yF5AgnjaXLS70062,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-3,2.0,1.0,06:41:42
FGZzJ5ZcoIAL6AFVCGqO,qmaXfPGzvsT2wS1h2zEJuPT4EeH2,visual,ui,modal_open,visual,challenge-04,,,,21:10:30
FHy88aFcGpIvXFk9IoTT,FGvVV1jW3Ef6KNSEiqgoJOfVb8m2,visual,ui,modal_open,visual,challenge-03,,,,04:49:35
FPXjCyhuDNoYzTKoTnjf,IYWLW15WUHeFIvYrS0R1Gzrwn0U2,reading,ui,modal_open,read,challenge-02,,,,18:54:36
FRPKuQmP4Ght5roNb5wZ,qyNNtEcuqNPEAxFk1cD6Er56Oms1,reading,ui,modal_open,read,challenge-03,,,,18:12:01
FT4GvcBxmuDmz22GR6Oq,FoqmXfwfq1csYj8njGP8DWa2b543,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-1,0.0,1.0,07:27:32
FXR6KZjwJQL7UlCNzIGW,gf9guM95zAPjbbs3GPG9JRSNE6r1,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,17:12:03
FdbdxC8X7hYLYuV871ko,wzbHGfHbyhO1q8k3FnB2y5kITFO2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,03:42:07
FhsEPlfARCkfwmsHDq2U,gf9guM95zAPjbbs3GPG9JRSNE6r1,aural,hint,aural_used,,challenge-03,,,,15:26:41
Fj03xRYNfIlyZnPUhr6G,FoqmXfwfq1csYj8njGP8DWa2b543,visual,ui,modal_open,visual,challenge-02,,,,07:19:02
FloJCnfqsX5WG8WosLgH,aVdpOLrINWRguuHhd1vYoH35kTB3,reading,ui,modal_open,read,challenge-01,,,,16:15:42
FoHB4exW4Z5rxYkTIGyl,EduFuSCFqHgn1bYFL9sG2tKYl3P2,reading,ui,modal_open,read,challenge-01,,,,06:57:03
Fp15hoetaISHV4ArNA0v,hWXtFxXLsWWxWNoDTFWRGW0Uzcg1,aural,hint,aural_used,,challenge-04,,,,10:17:09
FpP2oXQeQL5Z1BrVdNmd,pLH0XRvWYNbAIbEgU6I4U8Eg6bw1,visual,ui,modal_open,visual,challenge-01,,,,12:20:34
FtQ8FoesGn5ehYuwdxZf,EduFuSCFqHgn1bYFL9sG2tKYl3P2,reading,ui,modal_open,read,challenge-03,,,,09:56:12
FuOwnhDjQUpGJJpjCNmX,0FmhNnLbjLbHtxcxbee1Oz3lCSA2,visual,ui,modal_open,visual,challenge-03,,,,07:00:06
Fudt5GmHYJifoLujVB7T,Ivpl9Q6AoRMmIZkhQWFPaIuIhgr1,reading,ui,modal_open,read,challenge-01,,,,15:40:39
Fxna7vcr4S7OuW9pLdww,FoqmXfwfq1csYj8njGP8DWa2b543,visual,ui,modal_open,visual,challenge-03,,,,07:17:10
FzYvcJ47kUM1oYaTiRSq,BMoJ0ooDLgc8USK7WVIAQRB0J433,visual,ui,modal_open,visual,challenge-04,,,,21:30:11
G5tqtNKeSPF2crLGyD0J,XRdmLLHtemNNFmHT9sD6wyBACGU2,aural,hint,aural_used,,challenge-03,,,,16:37:15
G6tUZ7rl9pzmWxjDbi5Y,GXy533qOsQSoWSylQEvuEX3aYMV2,visual,ui,modal_open,visual,challenge-03,,,,14:01:40
G79d7Fv1nF1P0Nw9QR2p,eJ9UGbw7ssedUP4iAbhbCoTex9D2,visual,ui,modal_open,visual,challenge-02,,,,13:00:29
GBY5mwYM4etvQjDPjo5l,VgHstR4KWUXzzAFFdPgvq0Vm4Tf1,aural,hint,aural_used,,challenge-01,,,,07:43:04
GE8qDVYCQvSCF0UXAbQu,T4UCEE4djRc29bSFsGNOwZvIDGG3,visual,ui,modal_open,visual,challenge-03,,,,07:03:12
GEVeDCXUXsbjmnUkv9DC,eVHViEy1zMZarrpmPo3CKSOc7QJ2,reading,ui,modal_open,read,challenge-04,,,,15:31:11
GEhjHDFvXQ1vJ7pkFroV,qAeQm0pTzKPNY9C5a3AJBPkHmKB2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-3,2.0,1.0,11:10:26
GEsbPzuGpYDQm8vtu5BI,nmTYkEGfwMNEy4zKEpGBXwU5cWZ2,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-2,1.0,1.0,18:42:58
GFUCJ1zYXUYmNXk10afi,3G6BJXsNtLMwhBlO6RVMz10jYLt1,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,19:58:52
GGHJ7tYa4C1bl7Gwzlx3,QrjvafGaGDZUSx9UvBf14fNUUaB2,aural,hint,aural_used,,challenge-02,,,,18:33:12
GPKdgRAbG6PU740kzNp5,LfCBl8R3diNvLRM2041f3a51DzB3,reading,ui,modal_open,read,challenge-02,,,,12:10:47
GW48uUxkLpmo2b8Dg1E7,w66NO5QQJ2Yl8EqGGL1gpr0R3Hl1,reading,ui,modal_open,read,challenge-04,,,,12:11:37
GWHofi2PgwQisZ0kPdwO,dLd05AVgNFXONXvtJ7b3hkCd7rH2,reading,ui,modal_open,read,challenge-02,,,,16:05:45
Gj46FxvEiabKp6PEn2od,kFDXk5bqmdXKconNad9pDdmRDUH2,visual,ui,modal_open,visual,challenge-02,,,,11:15:51
Gn4n9yiKiW3VUYByxn3w,GxCoyV4vGVagPohgj7APOrLCAjs2,visual,ui,modal_open,visual,challenge-03,,,,14:31:21
GnFNQqfeIPnHPasdHpIi,0FmhNnLbjLbHtxcxbee1Oz3lCSA2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,07:01:25
GomPonGleuAVSqpb3G5C,0sZcAtq1tQYsNmgQnqhXPqUQrnE2,aural,hint,aural_used,,challenge-03,,,,15:36:27
Gp11iAU7Dr8ucY6xZmcr,uVTpabmTGmXtJGeFXMQU84EnXNE3,reading,ui,modal_open,read,challenge-01,,,,17:14:50
Gxs4TcEAkRdKQGaLRTWP,rVtjhDhqtObwesWjlsuiaC1RadE3,reading,ui,modal_open,read,challenge-01,,,,14:27:53
H3fTRj1qSwTnyEQhLIZh,EduFuSCFqHgn1bYFL9sG2tKYl3P2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,06:59:21
H7l8xHZi50dSuLbgSAoy,XvwqJbbPH7d45xnhWCJQ4dFGg4U2,visual,ui,modal_open,visual,challenge-01,,,,19:25:28
H8bEsSPQSpsCyK5qkL5b,omi9YZaLfCg526Tq9JbsNbV04ug2,aural,hint,aural_used,,challenge-04,,,,14:39:32
HDDj2pW5eQ9bnLYZlHht,yGDNy0QVtDgfnsAB0YHHXhZ3b0y2,aural,hint,aural_used,,challenge-01,,,,21:40:14
HH1pbWwmIeUDNpPZ0t0x,J8ZREvrXeTYfES1xf5aZwr7KtO72,reading,ui,modal_open,read,challenge-03,,,,15:21:04
HHBeIC6lJadtsHaUm8L8,cE9VlSTzmaZpmywYk5q4WKhBf6u1,reading,ui,modal_open,read,challenge-04,,,,09:12:30
HHTxPZkXUaH64X35UffP,EoPZKTu3abRXQE9vBGTEs8GziDk1,visual,ui,modal_open,visual,challenge-04,,,,14:05:40
HIeM1SbXglsauC9WdaaE,rC1qHZLJnSZMsWI6rjL9joyap202,visual,ui,modal_open,visual,challenge-03,,,,17:25:44
HNAK4Q54IVjawy13RaKe,lC8kKniWzYSNbF8Kcp0XHFb9Lo02,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,16:56:01
HPiuhL7lf8bPKZCKzyJ8,BMoJ0ooDLgc8USK7WVIAQRB0J433,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,21:21:01
HcOVHZFIpB8E7CtQhQFx,A9KPkqQemsemhk5534b1HMgtPJ62,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,06:26:27
HcsHzBHBhWTiCtH1nsIs,t8fS4QO0AQVhCJewCrMTuroYXyE2,aural,hint,aural_used,,challenge-03,,,,15:00:05
He672k5ZyOf0mkt8ctyU,GCvm1dWkxGVmLQjiiMlNRSL2eln1,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-3,2.0,1.0,05:56:14
HiJdFwMuNpVxKiz0UC0W,HC6DobM1znUfmngjUV25VB0tev82,visual,ui,modal_open,visual,challenge-03,,,,06:32:21
HjWGnbTTl6lAEIYNdc0V,DDr9mZFMKqSFTOCMUQvS8x3Ygqo2,visual,ui,modal_open,visual,challenge-03,,,,04:39:44
Hk9cELyMWytPL9T05H8F,FoqmXfwfq1csYj8njGP8DWa2b543,visual,ui,modal_open,visual,challenge-04,,,,07:23:32
HnGLpchLdtxvDLU0Hijr,pGcDOMzDgNXgiaUyRZPBmY08ZRD3,visual,ui,modal_open,visual,challenge-02,,,,15:24:27
HsOIy9Rl5yH6tfw0k4fq,EOGInMHnvJNbBXfSqDMbGtRfAvA3,reading,ui,modal_open,read,challenge-02,,,,15:22:28
HuDso6uB1SNOCxHgAWyn,Pnl75JP8WWQbForN7wcnCu5PCE93,visual,ui,modal_open,visual,challenge-04,,,,07:04:51
HxPT6obDgY177iyjLP8e,Xz6wsw1XsxTP86aTTL7fwCngNwZ2,aural,hint,aural_used,,challenge-01,,,,08:42:28
HzW0waPyXy9Q1KLoxkVE,aE2PuO5auaZjzXsUshsNDlQxGza2,visual,ui,modal_open,visual,challenge-03,,,,14:39:56
I5OvRdzEvGlUACkPE9hV,x7G7d92ME1Xa3o50Hu4C1jAx1r62,visual,ui,modal_open,visual,challenge-01,,,,14:35:59
I8Zbt3Iwpn6Fy08RumSU,DnkAenl2GEbhjW7EyPYXMDGeFdY2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-3,2.0,1.0,07:32:08
I8sWaV21dV2VvUGdQnA7,qmaXfPGzvsT2wS1h2zEJuPT4EeH2,aural,hint,aural_used,,challenge-04,,,,21:07:19
IK1hDT1TragCD0WZMEqW,EduFuSCFqHgn1bYFL9sG2tKYl3P2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,07:22:20
IMD8JZDqvo5uZWdE91LV,kyd0Ed9BTyYoa1CMwtM0ZjbLLAo2,visual,ui,modal_open,visual,challenge-03,,,,15:40:28
IN6CaW51WFi9N8Mh4vWt,e0QPOPuIN9c2S1v9AG1wSRVqcrI3,reading,ui,modal_open,read,challenge-02,,,,08:50:28
INC1CEzhvYUarToAUEhR,S97PkOSSGSadfL4P6JxfTxhJXK32,visual,ui,modal_open,visual,challenge-01,,,,19:04:06
IQSdihp42NdDvz9nDEy9,VqkGgMjbEkeXNq92TU0te8JQaRB2,visual,ui,modal_open,visual,challenge-04,,,,19:23:17
IW1SbGszbkw369TUfPAq,suG5O6R21eMDKumAII2D3rom6TQ2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,08:38:42
IZyk7dOozfTQyijunJHG,e0QPOPuIN9c2S1v9AG1wSRVqcrI3,visual,ui,modal_open,visual,challenge-03,,,,08:48:10
If0QwgCCCO2VKsIbGEyn,kaiY9GQRfVeWi2xFO0KAalmK6tu2,reading,ui,modal_open,read,challenge-03,,,,04:57:41
IfRnjY4FczwRT4kP6aEy,aE2PuO5auaZjzXsUshsNDlQxGza2,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-1,0.0,1.0,14:45:59
IiK9CsAeZSgFTJn57RiD,gf9guM95zAPjbbs3GPG9JRSNE6r1,visual,ui,modal_open,visual,challenge-03,,,,15:37:58
IiQBydrkkNUolUaqQLHk,l25ZEPmtAaf9IgYYXl6Yk5KjKng2,reading,ui,modal_open,read,challenge-04,,,,16:45:18
IiwyUwE6ZxfelY0VrzeR,6ykimlNvkkNuzvQM4EsYRxjKG6C3,reading,ui,modal_open,read,challenge-03,,,,19:34:20
IkhLhYoigVuVcaaFKPUO,Xh3SaTemsDdOpFRtLYSc5OM5z0o2,visual,ui,modal_open,visual,challenge-03,,,,08:47:24
IluZOUknA8JhVYk5pBn1,BMoJ0ooDLgc8USK7WVIAQRB0J433,visual,ui,modal_open,visual,challenge-01,,,,21:23:19
ImIx6Lpn7IPePzCUDJG0,CXZF0zsEaDX2g90jaGS0oALibqI3,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,11:51:13
ImbfjvcJwL9ZBrMuYbc2,kPC2FntHFVXYAdwgIIQUHgP8RZ33,reading,ui,modal_open,read,challenge-01,,,,16:43:23
IumwYUoCBAr9R1pXE15p,HC6DobM1znUfmngjUV25VB0tev82,visual,ui,modal_open,visual,challenge-03,,,,06:30:30
Iuy4Fw2dgvEsPy54XyZC,l25ZEPmtAaf9IgYYXl6Yk5KjKng2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-3,2.0,1.0,16:28:50
IyaBChlRsG5ONbhpnhP9,EoPZKTu3abRXQE9vBGTEs8GziDk1,visual,ui,modal_open,visual,challenge-02,,,,13:52:03
J28CbpaNXyovhDTZ18Zg,e0QPOPuIN9c2S1v9AG1wSRVqcrI3,aural,hint,aural_used,,challenge-04,,,,08:58:12
J6d4yi8dU3dUDIl34xCf,vLlWkjvqyFPgjAPK59lecUxyi8U2,visual,ui,modal_open,visual,challenge-01,,,,09:15:30
J6l7B24gCBiw3naa4hRY,CXZF0zsEaDX2g90jaGS0oALibqI3,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,11:34:19
J7n6iRbBLrgcsuj9tc3L,Xz6wsw1XsxTP86aTTL7fwCngNwZ2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,08:43:24
JAIdUoHi83PYOgbFeMgO,HILNLYbRRyRYNsqhsiQLg824Hvf1,aural,hint,aural_used,,challenge-01,,,,14:49:04
JBV5dRjrdNQHkHybMEPS,Ak55hETcVORqxpNmEw2sX4EVGk32,aural,hint,aural_used,,challenge-02,,,,18:33:31
JBb4KdRM6YntNpsnDMF1,i8RfQdU3SWa9CEOJzsEYH1CGqUA2,visual,ui,modal_open,visual,challenge-03,,,,11:21:27
JDVoQRmtBDGDeesrKWYC,lC8kKniWzYSNbF8Kcp0XHFb9Lo02,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-3,2.0,1.0,16:51:01
JFWWBErptup7K1ifEEHc,QrjvafGaGDZUSx9UvBf14fNUUaB2,reading,ui,modal_open,read,challenge-02,,,,20:37:37
JFuyovfyQsmrCC0y6sIT,Dqn9P8A3UZT57A8qdjJjGy92X6y1,reading,ui,modal_open,read,challenge-01,,,,20:53:29
JJSXKykzFJuJiRmJ9PfF,QrjvafGaGDZUSx9UvBf14fNUUaB2,reading,ui,modal_open,read,challenge-03,,,,19:28:29
JJjUDbuMT6MMi4qJlSrK,NgwjZNdQl0XvLBQ427lWhUFWpF62,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,12:19:02
JKImtVNJdrFF6ppVW4Pw,M8IOfNHJ3DPsU6GBcaI1irL29S13,visual,ui,modal_open,visual,challenge-03,,,,05:01:04
JLVGW5025JleYJMveBpW,w1tsY55jQwPvhwUu8qeVNlVJOXv1,aural,hint,aural_used,,challenge-02,,,,14:03:57
JM6TQ4zg6hiTz7tvaicY,gf9guM95zAPjbbs3GPG9JRSNE6r1,aural,hint,aural_used,,challenge-02,,,,17:30:50
JODUzC9tAHzWg1JKqufZ,qmaXfPGzvsT2wS1h2zEJuPT4EeH2,reading,ui,modal_open,read,challenge-04,,,,21:07:53
JQEMRzbGJ1I67EnVco4E,FoqmXfwfq1csYj8njGP8DWa2b543,aural,hint,aural_used,,challenge-04,,,,07:28:28
JRKwxgVyxf3ruQKd7jsC,l25ZEPmtAaf9IgYYXl6Yk5KjKng2,reading,ui,modal_open,read,challenge-02,,,,16:18:48
JTApVWfSzqYFs0BTnt23,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,visual,ui,modal_open,visual,challenge-03,,,,12:06:44
JVR5NurA2U0RTIUhT7PQ,EoPZKTu3abRXQE9vBGTEs8GziDk1,visual,ui,modal_open,visual,challenge-04,,,,14:02:51
JZjPbiEoEe3OWEo7N7aT,oLAKiFJWv1OUrZnqa0MBZLAUVCu2,visual,ui,modal_open,visual,challenge-02,,,,12:46:25
Jficaq7FMoQdGOT3rlDn,J8ZREvrXeTYfES1xf5aZwr7KtO72,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,15:16:11
JgajAYXsbQfh5GPa0nkc,CVYhBxKyTge5rs6FjbQ9p9K8DVt1,reading,ui,modal_open,read,challenge-03,,,,22:01:50
JkO8Kyrv4DETnQsKIavA,USpySgtjrtQluhGvGY1x6htXlub2,visual,ui,modal_open,visual,challenge-02,,,,11:56:40
JkyaSPdVWWNxbwItrlf0,uMa0S9MSNXdYssSGFXZ5Je33hJy2,reading,ui,modal_open,read,challenge-02,,,,09:27:51
Jld2Vl4lV8lrYh5XjAgv,9UhJrbjDwqMSRb8tFGvX2hNvkVg2,reading,ui,modal_open,read,challenge-01,,,,14:29:07
JnkMaIlzw41ST8DBjQk2,Dqn9P8A3UZT57A8qdjJjGy92X6y1,visual,ui,modal_open,visual,challenge-01,,,,20:55:08
Jo4RDxut2oLbi2twdmD6,JDHnWfMfawSVJd4pNW6XSqgJSb53,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,15:17:25
JrN19XuUevrhkS4eUtml,dvdCoJqbFfcxP1rvUeJWot86Wiv1,reading,ui,modal_open,read,challenge-01,,,,04:34:28
Js5I4KP75Udta4kmchQ4,EduFuSCFqHgn1bYFL9sG2tKYl3P2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,07:20:06
Jtwwqj9bk6fn7GLgjBqC,Cqxk640Td0hsTi5AYUFmZvjZdZo2,reading,ui,modal_open,read,challenge-01,,,,14:42:19
JuLjafwD0SjMexlD1G6m,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,visual,ui,modal_open,visual,challenge-02,,,,12:24:50
JuZAxI6t11UlVNy9qqVA,2BfAnEj9TdMcCJBtbSlHmEClBs33,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,05:51:33
JvY33YwIJBndG2pDU0fk,vgWUYlVDhzSFdjFPa6SpfmAXXvF3,aural,hint,aural_used,,challenge-03,,,,16:38:53
JxKM7VMUuRhP09y1bUKQ,l25ZEPmtAaf9IgYYXl6Yk5KjKng2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,16:27:00
JxoAbLkdhptFIdCeCuG7,veogvd0RUXcijdmOVT8blk7TpEk1,reading,ui,modal_open,read,challenge-01,,,,18:53:47
Jyd7n3WiFGw6Kl8yBbLz,t4QPb6DjzsPKwFBzE49FhVjrqVy1,visual,ui,modal_open,visual,challenge-04,,,,16:20:16
JzzAik478upAZsGISJ81,A9KPkqQemsemhk5534b1HMgtPJ62,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,06:32:33
K0NCVSFzXCCekfNFk7Ke,XlFcljG7yrcGToJh6rrz6FCFkPD3,visual,ui,modal_open,visual,challenge-02,,,,19:03:08
K0XHIbOerMnAEBU1jXIn,1Njv3HjREzVEiQ9ZL3YwZA26hwf2,aural,hint,aural_used,,challenge-03,,,,06:18:50
K1CmQKVKdxkBbWcLVRuw,EoPZKTu3abRXQE9vBGTEs8GziDk1,reading,ui,modal_open,read,challenge-01,,,,13:54:21
K4PhbzxuyvFAkn21xhn0,xEkKHdd47FZqmkFKzJVk1CzCq403,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-3,2.0,1.0,03:58:03
KA0NbtzpJkxAj14cmyqb,A9KPkqQemsemhk5534b1HMgtPJ62,reading,ui,modal_open,read,challenge-03,,,,06:25:08
KAhnid7Bko94rf02fBmI,iTUUwopAichdpYiOtiUEX2RiJQY2,visual,ui,modal_open,visual,challenge-03,,,,11:42:42
KBbZNgWlV7Mv9j1K7QLq,e0QPOPuIN9c2S1v9AG1wSRVqcrI3,reading,ui,modal_open,read,challenge-04,,,,08:59:10
KEHOy2iHtD8XTeKCg9tL,VlWN4b1pB3a5XrCkFBXN268FmRH3,visual,ui,modal_open,visual,challenge-04,,,,15:19:05
KFxaerTA7N2jY6h83c5L,lC8kKniWzYSNbF8Kcp0XHFb9Lo02,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,16:53:41
KGaHeBG2SlrLi2qs3q0H,FoqmXfwfq1csYj8njGP8DWa2b543,visual,ui,modal_open,visual,challenge-03,,,,07:16:29
KJ1OC5ZrAPZpuMu4tHab,gf9guM95zAPjbbs3GPG9JRSNE6r1,aural,hint,aural_used,,challenge-02,,,,17:28:29
KJQ4z1ZIpUZMLMUiFevU,fF6xnpIzxga7kY4Z9ltQ6keYVVu2,visual,ui,modal_open,visual,challenge-01,,,,14:43:15
KJeVeWld5LOUb3WM8hFp,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,visual,ui,modal_open,visual,challenge-04,,,,12:40:03
KMJ1cfzuoZ9vgXDgd1pU,BMoJ0ooDLgc8USK7WVIAQRB0J433,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-1,0.0,1.0,21:33:04
